"ProtID","BIC1","BIC2","BIC3","BIC4","NumPeakLowBIC","NumPeakDelLowIntensity","Start1","Start2","Start3","Start3","Frac1","Frac2","Frac3","Frac4","Height1","Height2","Height3","Height4","Width1","Width2","Width3","Width4","Area1","Area2","Area3","Area4"
"AT1G48520.1;AT1G48520.2;AT1G48520.3", 815.4,832.2,809.1,810.7, 3,1, 17,28,33,, 28.2,,,, 1.4779e+05,,,, 0.83925,,,, 2.1985e+05,,,
"AT1G48600.1;AT1G48600.2", 697.7,693,703.2,, 2,1, 25,32,,, 24.7,,,, 50616,,,, 1.1752,,,, 1.0543e+05,,,
"AT1G48850.3;AT1G48850.2;AT1G48850.1", 767.6,777.3,787.7,798.3, 1,1, 17,,,, 17.1,,,, 62488,,,, 0.78665,,,, 87127,,,
"AT1G48860.1;AT1G48860.2", 829.8,741.6,771.2,763.4, 2,2, 19,26,,, 19,26.5,,, 71817,42378,,, 0.71,2.0936,,, 90378,1.5726e+05,,
"AT1G49740.1;AT3G19310.1", 657.5,,,, 1,1, 17,,,, 34.5,,,, 4879.7,,,, 1.9123,,,, 16512,,,
"AT1G49760.2;AT1G49760.1", 656.8,624.4,,, 2,2, 22,32,,, 22,31.7,,, 6560.8,6647.9,,, 0.71,0.71,,, 8256.4,8365.9,,
"AT1G49970.1", 782.9,769.6,,, 2,2, 3,17,,, 3,17.4,,, 25942,27641,,, 0.71,1.5989,,, 32646,78334,,
"AT1G50010.1;AT1G04820.1", 974.1,943.5,1076,1126, 2,2, 3,7,,, 3,7.1,,, 1.308e+06,3.864e+05,,, 0.71,0.71051,,, 1.646e+06,4.8661e+05,,
"AT1G50200.1;AT1G50200.2", 834.4,777.8,784.9,793.8, 2,2, 3,18,,, 3,17.6,,, 1.0408e+05,45991,,, 0.71,1.7984,,, 1.3098e+05,1.466e+05,,
"AT1G50320.1", 741.7,741.7,751.5,761.6, 2,1, 3,38,,, 38,,,, 80767,,,, 2.1615,,,, 1.9439e+05,,,
"AT1G50480.1;AT2G12280.1", 909.7,917.8,928.7,939.5, 1,1, 3,,,, 3.01,,,, 1.0136e+06,,,, 0.71,,,, 1.2756e+06,,,
"AT1G50670.1", 623.7,624,,, 1,1, 32,,,, 31.7,,,, 13745,,,, 0.87043,,,, 21206,,,
"AT1G50900.1", 758.4,763.4,774,784.6, 1,1, 36,,,, 35.3,,,, 70845,,,, 1.7313,,,, 2.1649e+05,,,
"AT1G51360.1", 545.1,,,, 1,1, 30,,,, 30.3,,,, 10919,,,, 0.85093,,,, 16468,,,
"AT1G52340.1", 677.5,,,, 1,1, 3,,,, 3,,,, 9996.7,,,, 0.71004,,,, 12581,,,
"AT1G52360.1;AT1G52360.2", 684.9,,,, 1,1, 7,,,, 7.12,,,, 37049,,,, 0.71,,,, 46624,,,
"AT1G53240.1", 899.6,907.5,918.4,929.3, 1,1, 24,,,, 24.7,,,, 5.1837e+05,,,, 1.8403,,,, 1.6909e+06,,,
"AT1G53280.1", 751.3,717.1,847.3,836, 2,2, 3,29,,, 3,28.6,,, 47411,18003,,, 0.71,1.1076,,, 59664,35343,,
"AT1G53310.3;AT1G53310.2;AT1G53310.1", 709.8,717.8,730.9,, 1,1, 14,,,, 12.9,,,, 6835.2,,,, 3.2466,,,, 39333,,,
"AT1G53520.1", 708.4,709.4,,, 1,1, 32,,,, 32.3,,,, 36591,,,, 1.0518,,,, 68218,,,
"AT1G53580.2;AT1G53580.1", 551.8,,,, 1,1, 25,,,, 25.5,,,, 2168.7,,,, 1.1474,,,, 4410.4,,,
"AT1G53750.1", 698.3,699.6,,, 1,1, 3,,,, 3.02,,,, 57900,,,, 0.71,,,, 72863,,,
"AT1G54220.2;AT1G54220.1", 757.8,,,, 1,1, 3,,,, 2.99,,,, 1.5022e+05,,,, 0.71,,,, 1.8904e+05,,,
"AT1G54580.1", 718.4,719.9,736.5,, 1,1, 33,,,, 33.3,,,, 22086,,,, 1.3689,,,, 53587,,,
"AT1G54630.1;AT1G54630.2", 719.4,730,,, 1,1, 34,,,, 33.9,,,, 1.4815e+05,,,, 1.305,,,, 3.4266e+05,,,
"AT1G55480.1", 772.1,754.3,728.1,738.5, 3,2, 3,29,36,, 3,29.3,,, 23451,75027,,, 0.71,1.453,,, 29511,1.9323e+05,,
"AT1G55490.2;AT1G55490.1", 965.6,975.2,985.7,996.4, 1,1, 7,,,, 7.09,,,, 4.2933e+06,,,, 0.71,,,, 5.4029e+06,,,
"AT1G56050.1", 741.9,696.9,,, 2,2, 3,26,,, 3,26.4,,, 18969,34927,,, 0.71,0.71,,, 23872,43954,,
"AT1G56070.1;AT3G12915.1;AT3G12915.2", 958.2,961.6,910.6,915.4, 3,3, 3,19,24,, 3,19.3,25.8,, 1.5746e+05,4.7155e+05,1.2676e+05,, 0.71,0.93732,5,, 1.9816e+05,7.8342e+05,1.1232e+06,
"AT1G56190.2;AT1G56190.1", 833.5,844.2,856.6,866, 1,1, 28,,,, 27.8,,,, 3.6953e+05,,,, 2.2794,,,, 1.493e+06,,,
"AT1G56340.2;AT1G56340.1", 756.2,765.7,775.7,786, 1,1, 19,,,, 19.1,,,, 1.5214e+05,,,, 0.71,,,, 1.9146e+05,,,
"AT1G56450.1", 752.7,755.1,,, 1,1, 7,,,, 7.07,,,, 1.8305e+05,,,, 0.71,,,, 2.3036e+05,,,
"AT1G56500.1", 709.1,719.3,730.2,741.1, 1,1, 30,,,, 30.1,,,, 76446,,,, 0.71,,,, 96203,,,
"AT1G57720.2;AT1G57720.1", 820.8,769.2,779,789.1, 2,1, 3,7,,, 7.27,,,, 5.9688e+05,,,, 0.71,,,, 7.5114e+05,,,
"AT1G59700.1", 707.5,715.6,723.6,732.5, 1,1, 27,,,, 27.2,,,, 33770,,,, 1.9372,,,, 1.1595e+05,,,
"AT1G59900.1", 710.3,682.5,688.6,695, 2,1, 3,19,,, 18.9,,,, 77447,,,, 0.90349,,,, 1.2402e+05,,,
"AT1G59960.1", 713,753,,, 1,1, 26,,,, 26.1,,,, 46233,,,, 0.71,,,, 58181,,,
"AT1G60420.1", 486.9,,,, 1,1, 19,,,, 19.2,,,, 9543.1,,,, 0.94221,,,, 15937,,,
"AT1G60710.1;AT1G60680.1;AT1G60730.2;AT1G60750.1;AT1G60730.1;AT1G60730.3", 772.2,782.9,793.7,805.3, 1,1, 28,,,, 28.6,,,, 89509,,,, 1.5303,,,, 2.4278e+05,,,
"AT1G60950.1", 679,,,, 1,1, 31,,,, 30.8,,,, 49228,,,, 0.73065,,,, 63753,,,
"AT1G62380.1", 640.4,642.2,,, 1,1, 28,,,, 28,,,, 16572,,,, 1.3918,,,, 40881,,,
"AT1G62660.1", 619,,,, 1,1, 20,,,, 20.4,,,, 5300.2,,,, 0.93334,,,, 8768.1,,,
"AT1G62750.1", 958.1,965.9,979.3,990, 1,1, 22,,,, 22.2,,,, 8.6568e+05,,,, 0.73447,,,, 1.127e+06,,,
"AT1G62780.1", 736.5,740.3,747.5,756.2, 1,1, 29,,,, 29.6,,,, 1.0063e+05,,,, 1.8159,,,, 3.2388e+05,,,
"AT1G62820.1", 696.9,698.2,,, 1,1, 33,,,, 33.5,,,, 21638,,,, 1.9827,,,, 76027,,,
"AT1G63000.1", 735.4,742.7,753.6,, 1,1, 29,,,, 28.7,,,, 25729,,,, 1.9392,,,, 88434,,,
"AT1G63770.4;AT1G63770.3;AT1G63770.5;AT1G63770.2;AT1G63770.1", 877.7,886.2,902.9,908.3, 1,1, 22,,,, 22,,,, 3.803e+05,,,, 0.71,,,, 4.7858e+05,,,
"AT1G63940.1;AT1G63940.2;AT1G63940.4;AT1G63940.3", 913.8,924.6,935.5,946.4, 1,1, 28,,,, 27.3,,,, 6.2367e+05,,,, 2.6052,,,, 2.8798e+06,,,
"AT1G63970.2;AT1G63970.1", 696.8,,,, 1,1, 26,,,, 26.3,,,, 17638,,,, 0.9361,,,, 29265,,,
"AT1G64190.1", 655.8,658.7,666.5,675.8, 1,1, 20,,,, 19.8,,,, 28680,,,, 0.73766,,,, 37498,,,
"AT1G64510.1", 661.3,660.3,,, 2,1, 29,34,,, 33.6,,,, 8052.9,,,, 1.1728,,,, 16740,,,
"AT1G64520.1;AT5G42040.1", 750.2,,,, 1,1, 3,,,, 3.01,,,, 1.0411e+05,,,, 0.71,,,, 1.3102e+05,,,
"AT1G65010.1", 709.9,,,, 1,1, 3,,,, 3,,,, 72088,,,, 0.71001,,,, 90719,,,
"AT1G65260.1", 755.9,766.4,777,, 1,1, 3,,,, 3.01,,,, 1.4127e+05,,,, 0.71,,,, 1.7778e+05,,,
"AT1G65290.1", 622.6,633.5,644.4,, 1,1, 37,,,, 35.9,,,, 2225.7,,,, 2.9871,,,, 10517,,,
"AT1G65930.1;AT1G54340.1", 973.1,983.4,994.2,1005, 1,1, 22,,,, 22.7,,,, 6.5652e+05,,,, 1.6705,,,, 1.9438e+06,,,
"AT1G65960.2;AT1G65960.1;AT2G02010.1;AT3G17760.2;AT3G17760.1;AT5G17330.1;AT3G17720.1;AT2G02000.1", 749.2,752.2,761.5,771.3, 1,1, 8,,,, 8.06,,,, 1.0429e+05,,,, 1.0623,,,, 1.9637e+05,,,
"AT1G65980.1;AT1G65980.2;AT1G65970.1;AT1G60740.1", 757.6,758,768,778.9, 1,1, 34,,,, 33.8,,,, 1.4097e+05,,,, 2.0052,,,, 5.0079e+05,,,
"AT1G66130.1", 574.2,,,, 1,1, 24,,,, 24,,,, 12416,,,, 0.71,,,, 15624,,,
"AT1G66200.1;AT1G66200.3;AT1G66200.2;AT5G16570.1", 838.5,839.8,849.3,860.1, 1,1, 12,,,, 11.7,,,, 2.1025e+05,,,, 0.90694,,,, 3.3798e+05,,,
"AT1G66240.1;AT1G66240.2", 787.9,771.5,781.4,791.9, 2,1, 20,37,,, 37.4,,,, 2.6291e+05,,,, 1.0076,,,, 4.4202e+05,,,
"AT1G66430.1", 792.6,787.4,793.8,804, 2,1, 22,27,,, 22.9,,,, 1.0793e+05,,,, 1.5176,,,, 2.9032e+05,,,
"AT1G66970.1;AT1G66970.2", 730.9,,,, 1,1, 14,,,, 14,,,, 74907,,,, 0.71,,,, 94266,,,
"AT1G67090.1;AT1G67090.2", 1064,1075,1086,1097, 1,1, 11,,,, 10.1,,,, 2.1774e+06,,,, 2.8354,,,, 1.0943e+07,,,
"AT1G67280.1;AT1G67280.2", 783.9,754.5,764.3,774.9, 2,1, 19,30,,, 30.5,,,, 4.1018e+05,,,, 1.7299,,,, 1.2577e+06,,,
"AT1G67430.1;AT1G27400.1;AT1G67430.2", 781.1,,,, 1,1, 3,,,, 3.01,,,, 2.0137e+05,,,, 0.71,,,, 2.5341e+05,,,
"AT1G68010.1;AT1G68010.2", 996.5,1040,1018,1029, 1,1, 24,,,, 23.5,,,, 1.0732e+06,,,, 1.9281,,,, 3.6675e+06,,,
"AT1G68560.1;AT3G45940.1", 875.7,886.5,897.4,908.3, 1,1, 3,,,, 2.96,,,, 8.9016e+05,,,, 0.71,,,, 1.1202e+06,,,
"AT1G68760.1", 581.3,,,, 1,1, 30,,,, 30.4,,,, 5315.3,,,, 0.97545,,,, 9189.8,,,
"AT1G69620.1;AT1G26880.1;AT1G26880.2", 716,722.3,,, 1,1, 3,,,, 3.01,,,, 77785,,,, 0.71,,,, 97888,,,
"AT1G69740.2;AT1G69740.1", 855.7,866,865.9,876.9, 1,1, 12,,,, 12.2,,,, 82809,,,, 1.8016,,,, 2.6443e+05,,,
"AT1G69830.1", 732.9,728.6,738.6,749.1, 2,1, 3,14,,, 14,,,, 70354,,,, 0.71,,,, 88536,,,
"AT1G70310.1", 806.4,817.1,827.9,838.7, 1,1, 22,,,, 20.8,,,, 36098,,,, 2.5167,,,, 1.6102e+05,,,
"AT1G70410.3;AT1G70410.1;AT1G70410.2;AT1G23730.1", 778.3,786.8,796.4,807.8, 1,1, 14,,,, 14,,,, 1.6563e+05,,,, 0.71,,,, 2.0843e+05,,,
"AT1G70570.1;AT1G70570.2", 572.4,577.5,612.4,, 1,1, 26,,,, 25.9,,,, 11180,,,, 0.78062,,,, 15469,,,
"AT1G70580.4;AT1G70580.3;AT1G70580.2;AT1G70580.1", 634.6,665,,, 1,1, 24,,,, 24.1,,,, 15753,,,, 0.71,,,, 19824,,,
"AT1G70600.1", 812.9,,,, 1,1, 3,,,, 3,,,, 2.8999e+05,,,, 0.71,,,, 3.6494e+05,,,
"AT1G70730.1;AT1G70730.3;AT1G70730.2", 862.5,873.2,884.1,895, 1,1, 26,,,, 25.7,,,, 3.1131e+05,,,, 1.3245,,,, 7.3081e+05,,,
"AT1G70810.1", 607.3,,,, 1,1, 33,,,, 33.8,,,, 7202.8,,,, 1.52,,,, 19406,,,
"AT1G70820.1", 751.6,744.4,750.3,763, 2,1, 8,25,,, 24.8,,,, 2.1543e+05,,,, 1.5846,,,, 6.0506e+05,,,
"AT1G70890.1", 743.4,715.2,799.6,812.2, 2,1, 24,33,,, 32.8,,,, 1.5826e+05,,,, 1.7229,,,, 4.8329e+05,,,
"AT1G71695.1", 893.5,904.3,915.2,926.1, 1,1, 3,,,, 2.99,,,, 9.3113e+05,,,, 0.71,,,, 1.1718e+06,,,
"AT1G71860.3;AT1G71860.1;AT1G71860.2", 631.4,,,, 1,1, 30,,,, 30.3,,,, 10533,,,, 0.95082,,,, 17751,,,
"AT1G71950.1", 558.1,486,,, 2,2, 22,30,,, 22.2,29.9,,, 9190.7,1755.8,,, 0.71,0.71,,, 11566,2209.6,,
"AT1G72370.2;AT1G72370.1", 751.4,754.6,762.7,762.9, 1,1, 3,,,, 3.05,,,, 1.1534e+05,,,, 0.71,,,, 1.4515e+05,,,
"AT1G72550.2;AT1G72550.1", 818.8,829.3,840.1,851.2, 1,1, 3,,,, 3,,,, 3.0903e+05,,,, 0.71001,,,, 3.889e+05,,,
"AT1G72610.1", 654.3,651.3,,, 2,1, 3,18,,, 2.94,,,, 42755,,,, 0.71,,,, 53805,,,
"AT1G72930.1;AT1G72930.2;AT1G72910.1", 719.5,728.5,738,, 1,1, 37,,,, 36.8,,,, 83826,,,, 0.92767,,,, 1.3705e+05,,,
"AT1G73060.1", 684.2,719.2,746.2,, 1,1, 28,,,, 28.3,,,, 41840,,,, 0.99382,,,, 73701,,,
"AT1G73530.1", 624.4,626,628.8,, 1,1, 37,,,, 37.1,,,, 22751,,,, 1.0051,,,, 39416,,,
"AT1G74060.1;AT1G74050.1", 804.7,815.1,826.7,, 1,1, 3,,,, 3,,,, 2.6438e+05,,,, 0.71,,,, 3.327e+05,,,
"AT1G74260.1", 803.3,836.4,830.7,834.2, 1,1, 19,,,, 18.9,,,, 1.5507e+05,,,, 0.71,,,, 1.9515e+05,,,
"AT1G74910.3;AT1G74910.2;AT1G74910.1;AT2G04650.1", 747.8,735.8,746.7,757.6, 2,1, 3,29,,, 3,,,, 88280,,,, 0.71,,,, 1.1109e+05,,,
"AT1G74920.1;AT1G74920.2", 731.1,822.1,,, 1,1, 22,,,, 22.1,,,, 1.1147e+05,,,, 0.71,,,, 1.4028e+05,,,
"AT1G74970.1", 885.6,802.1,,, 2,2, 3,7,,, 3,7.05,,, 1.9601e+05,1.402e+05,,, 0.71,0.71,,, 2.4666e+05,1.7644e+05,,
"AT1G75040.1", 799.3,889.7,817.9,826.6, 1,1, 37,,,, 36.7,,,, 1.4597e+05,,,, 1.0636,,,, 2.7317e+05,,,
"AT1G75270.1", 768.5,778.2,788.7,799.2, 1,1, 32,,,, 32,,,, 93352,,,, 1.5368,,,, 2.5429e+05,,,
"AT1G75280.1;AT1G75300.1;AT1G75290.1", 840,850.8,861.7,872.6, 1,1, 30,,,, 30,,,, 2.731e+05,,,, 1.1619,,,, 5.6243e+05,,,
"AT1G75330.1", 757.5,757.8,,, 1,1, 19,,,, 19.4,,,, 58105,,,, 0.96419,,,, 99300,,,
"AT1G76030.1;AT1G20260.1;AT4G38510.4;AT4G38510.3;AT4G38510.2;AT4G38510.1;AT4G38510.5", 745.5,679.4,689.8,, 2,2, 19,24,,, 19,23.8,,, 21513,30757,,, 0.71,1.4975,,, 27073,81640,,
"AT1G76080.1", 837.8,831.3,838.4,848.8, 2,1, 3,32,,, 31.4,,,, 2.7379e+05,,,, 1.5729,,,, 7.6329e+05,,,
"AT1G76100.1", 684.5,,,, 1,1, 36,,,, 35.8,,,, 1.0649e+05,,,, 1.8229,,,, 3.383e+05,,,
"AT1G76140.2;AT1G76140.1", 678.4,,,, 1,1, 24,,,, 23.5,,,, 32603,,,, 1.0756,,,, 62158,,,
"AT1G76160.1;AT1G21860.1;AT1G21850.1", 814.5,811.6,822.4,831.7, 2,2, 3,28,,, 3,27.3,,, 31658,94883,,, 0.71,1.8427,,, 39840,3.099e+05,,
"AT1G76180.2;AT1G76180.1", 818.9,818.9,829.7,840.6, 2,2, 20,37,,, 21,37,,, 39981,30098,,, 2.4772,0.71002,,, 1.7555e+05,37825,,
"AT1G76450.1", 674.4,650.7,,, 2,2, 3,38,,, 2.95,38,,, 7020,13322,,, 0.71,1.4667,,, 8834.3,23728,,
"AT1G76680.1;AT1G76680.2;AT1G76690.1;AT1G18020.1;AT1G17990.1", 729.5,763.5,748.8,, 1,1, 30,,,, 29.8,,,, 78844,,,, 1.425,,,, 1.9914e+05,,,
"AT1G77060.1", 711.9,730.7,,, 1,1, 29,,,, 26.9,,,, 15146,,,, 3.1004,,,, 83236,,,
"AT1G77090.1", 723.7,734.4,,, 1,1, 34,,,, 34,,,, 55128,,,, 1.1196,,,, 1.0939e+05,,,
"AT1G77122.1", 637.8,,,, 1,1, 24,,,, 23.6,,,, 6801.6,,,, 1.6602,,,, 20014,,,
"AT1G77510.1", 510.6,497.8,,, 2,1, 4,22,,, 22.3,,,, 7187.5,,,, 0.71,,,, 9045.1,,,
"AT1G77710.1", 589.7,,,, 1,1, 38,,,, 38,,,, 43443,,,, 0.71,,,, 45943,,,
"AT1G77940.1", 801.7,812.1,822.7,, 1,1, 3,,,, 3,,,, 2.4474e+05,,,, 0.71,,,, 3.0799e+05,,,
"AT1G78300.1", 814.7,820.9,840.1,842.6, 1,1, 22,,,, 22.3,,,, 1.1129e+05,,,, 0.91148,,,, 1.798e+05,,,
"AT1G78370.1", 740.9,749.6,759.7,770.3, 1,1, 28,,,, 28.2,,,, 1.2142e+05,,,, 1.5153,,,, 3.2611e+05,,,
"AT1G78380.1", 930.9,941.5,952.4,963.3, 1,1, 28,,,, 27.7,,,, 4.5615e+05,,,, 2.4325,,,, 1.9667e+06,,,
"AT1G78630.1", 814.5,,,, 1,1, 3,,,, 3,,,, 2.9525e+05,,,, 0.71,,,, 3.7155e+05,,,
"AT1G78680.2;AT1G78680.1", 655.8,659,673.6,, 1,1, 25,,,, 25.2,,,, 22656,,,, 0.97898,,,, 39313,,,
"AT1G78830.1", 868.3,879.2,1010,901.2, 1,1, 3,,,, 3,,,, 5.9593e+05,,,, 0.71,,,, 7.4995e+05,,,
"AT1G78850.1;AT1G78860.1", 851.7,862.3,872.9,883.6, 1,1, 3,,,, 2.99,,,, 5.099e+05,,,, 0.71,,,, 6.4168e+05,,,
"AT1G78900.2;AT1G78900.1", 681,691.8,,, 1,1, 3,,,, 2.99,,,, 42320,,,, 0.71,,,, 53257,,,
"AT1G79210.3;AT1G79210.2;AT1G79210.1", 772.5,,,, 1,1, 7,,,, 7.27,,,, 2.3379e+05,,,, 0.82868,,,, 3.4339e+05,,,
"AT1G79230.3;AT1G79230.1;AT1G79230.2", 759.7,732.1,734.5,, 2,2, 28,34,,, 28.3,32.3,,, 30805,10186,,, 0.76393,2.7303,,, 41711,49257,,
"AT1G79330.1;AT1G79340.1", 598.9,,,, 1,1, 24,,,, 24.1,,,, 7283.7,,,, 1.3866,,,, 17901,,,
"AT1G79440.1", 646.9,612.6,,, 2,2, 18,35,,, 17.7,35,,, 19627,4734.6,,, 0.71,0.71,,, 24699,5958.3,,
"AT1G79500.4;AT1G79500.3;AT1G79500.2;AT1G79500.1;AT1G79500.5", 587.6,,,, 1,1, 25,,,, 24.5,,,, 6413.2,,,, 1.0266,,,, 11670,,,
"AT1G79550.2;AT1G79550.1", 879.4,890,900.6,911.8, 1,1, 28,,,, 28.1,,,, 5.1831e+05,,,, 1.7428,,,, 1.6011e+06,,,
"AT1G79690.1", 663.3,556.7,,, 2,1, 22,29,,, 22.4,,,, 43767,,,, 0.71,,,, 55078,,,
"AT1G79790.2;AT1G79790.1", 565.1,,,, 1,1, 30,,,, 30.3,,,, 14073,,,, 0.85421,,,, 21307,,,
"AT1G79850.1", 791.7,799.9,947.6,820.7, 1,1, 3,,,, 3.01,,,, 2.2803e+05,,,, 0.71,,,, 2.8696e+05,,,
"AT1G79870.1;AT1G79870.2", 741.4,762.6,761.6,772.6, 1,1, 24,,,, 24.1,,,, 52074,,,, 0.81875,,,, 75569,,,
"AT1G79920.2;AT1G79920.1", 797.7,807.7,817.2,828, 1,1, 14,,,, 14,,,, 2.0501e+05,,,, 0.71,,,, 2.5799e+05,,,
"AT1G80360.1", 606,,,, 1,1, 24,,,, 24.3,,,, 18937,,,, 0.91973,,,, 30871,,,
"AT1G80380.3;AT1G80380.4;AT1G80380.2;AT1G80380.1", 891.4,901.6,912.5,923.4, 1,1, 28,,,, 28.6,,,, 4.3304e+05,,,, 1.7089,,,, 1.3116e+06,,,
"AT1G80410.1;AT1G80410.2", 837,847.4,927.6,869.1, 1,1, 3,,,, 3,,,, 4.037e+05,,,, 0.71,,,, 5.0803e+05,,,
"AT1G80460.2;AT1G80460.1", 535.2,,,, 1,1, 26,,,, 26.1,,,, 2567.3,,,, 0.71,,,, 3230.8,,,
"AT1G80600.1", 787,768,778.9,789.8, 2,1, 23,31,,, 23.3,,,, 2.0989e+05,,,, 1.488,,,, 5.5355e+05,,,
"AT2G01140.1", 844.4,834.7,905.8,907.7, 2,2, 3,7,,, 3,7.03,,, 1.107e+05,35044,,, 0.7111,0.98549,,, 1.3953e+05,61213,,
"AT2G01250.1;AT2G01250.2", 884.9,895.6,906.5,917.4, 1,1, 3,,,, 3.01,,,, 7.7427e+05,,,, 0.71,,,, 9.7437e+05,,,
"AT2G01755.1", 511,340.2,,, 2,1, 13,35,,, 34.6,,,, 9220.6,,,, 1.0304,,,, 16841,,,
"AT2G02400.1", 587.9,,,, 1,1, 30,,,, 30.4,,,, 12839,,,, 0.97476,,,, 22182,,,
"AT2G02500.1", 559.9,,,, 1,1, 24,,,, 24.2,,,, 19689,,,, 0.74077,,,, 25851,,,
"AT2G03390.1;AT2G03390.2", 658.2,669.2,,, 1,1, 27,,,, 27.7,,,, 5234,,,, 1.8668,,,, 17318,,,
"AT2G03550.1", 580.8,,,, 1,1, 31,,,, 30.9,,,, 19525,,,, 0.94386,,,, 32664,,,
"AT2G04030.2;AT2G04030.1", 832.4,838.1,847.2,856.5, 1,1, 17,,,, 17.9,,,, 1.3152e+05,,,, 2.3062,,,, 5.3761e+05,,,
"AT2G04039.2;AT2G04039.1", 563.1,,,, 1,1, 31,,,, 31.3,,,, 12800,,,, 1.1115,,,, 25218,,,
"AT2G04400.1", 742.4,722,712.1,719.6, 3,2, 11,23,30,, 11,22.5,,, 14058,43575,,, 0.71,0.72793,,, 17691,56222,,
"AT2G04690.2;AT2G04690.1", 540.7,,,, 1,1, 31,,,, 31.1,,,, 25246,,,, 0.89257,,,, 39940,,,
"AT2G04700.1", 678.9,678.2,686.8,, 2,2, 28,37,,, 28.9,37,,, 14191,4930.3,,, 1.6411,0.71,,, 41279,6195.8,,
"AT2G04842.1", 738,735.4,743.4,751.6, 2,2, 3,22,,, 3,22.9,,, 11423,7515.8,,, 0.71,3.6575,,, 14375,48722,,
"AT2G05710.1", 880.5,893.7,904.9,917.2, 1,1, 22,,,, 22.7,,,, 1.8805e+05,,,, 1.7152,,,, 5.7169e+05,,,
"AT2G05840.1;AT2G05840.2", 719.5,714.1,720.3,, 2,1, 3,7,,, 7.18,,,, 1.1971e+05,,,, 0.71,,,, 1.5065e+05,,,
"AT2G05990.2;AT2G05990.1", 781.2,786.6,797.3,808.2, 1,1, 20,,,, 19.7,,,, 1.2333e+05,,,, 0.90996,,,, 1.9891e+05,,,
"AT2G13360.2;AT2G13360.1", 991.1,1002,1008,1021, 1,1, 19,,,, 18.8,,,, 1.2429e+06,,,, 1.6887,,,, 3.7204e+06,,,
"AT2G14260.2;AT2G14260.1", 775.3,785.7,796.4,807.1, 1,1, 24,,,, 23.3,,,, 54777,,,, 1.6343,,,, 1.5867e+05,,,
"AT2G15570.1;AT2G15570.2", 750.7,737.1,,, 2,2, 3,36,,, 3,38,,, 32416,11242,,, 0.71,2.9945,,, 40794,35403,,
"AT2G15620.1", 853.1,860.7,872.2,898.4, 1,1, 24,,,, 24.2,,,, 5.0264e+05,,,, 1.5955,,,, 1.4214e+06,,,
"AT2G16600.1;AT2G16600.2", 850.5,860.5,871.2,881.8, 1,1, 38,,,, 38,,,, 7.8205e+05,,,, 1.7589,,,, 1.5998e+06,,,
"AT2G17265.1", 723.3,713.7,749.5,720.9, 2,2, 24,28,,, 23.7,29.5,,, 20578,5151.9,,, 1.6386,3.8654,,, 59765,35280,,
"AT2G17340.1;AT2G17320.1", 758.9,765.2,779.5,, 1,1, 28,,,, 28.7,,,, 50028,,,, 2.0968,,,, 1.8593e+05,,,
"AT2G17420.1;AT4G35460.1", 675.4,670,,, 2,1, 19,25,,, 24.8,,,, 48415,,,, 1.2657,,,, 1.0862e+05,,,
"AT2G18020.1", 831.5,842.1,,, 1,1, 3,,,, 3.01,,,, 3.9742e+05,,,, 0.71,,,, 5.0013e+05,,,
"AT2G18040.1", 763,771.6,781.8,792.3, 1,1, 37,,,, 37,,,, 1.1447e+05,,,, 0.71,,,, 1.4384e+05,,,
"AT2G18230.1", 749.7,758,762.4,772.6, 1,1, 32,,,, 32.4,,,, 35597,,,, 2.0546,,,, 1.2963e+05,,,
"AT2G19480.3;AT2G19480.2;AT2G19480.1", 731.9,724.3,733.7,, 2,1, 14,19,,, 14,,,, 49472,,,, 0.71001,,,, 62258,,,
"AT2G19730.3;AT2G19730.2;AT2G19730.1;AT4G29410.2;AT4G29410.1", 717.3,,,, 1,1, 3,,,, 3,,,, 82773,,,, 0.71,,,, 1.0417e+05,,,
"AT2G19760.1", 784.7,795.3,805.9,816.8, 1,1, 35,,,, 35.4,,,, 1.5236e+05,,,, 1.4918,,,, 4.0229e+05,,,
"AT2G19940.2;AT2G19940.1", 858,864.3,875.1,885.8, 1,1, 19,,,, 18.3,,,, 1.7417e+05,,,, 1.7671,,,, 5.4552e+05,,,
"AT2G20260.1", 768.9,778.9,782.6,794.3, 1,1, 37,,,, 36.8,,,, 1.3193e+05,,,, 0.92132,,,, 2.1429e+05,,,
"AT2G20270.1;AT2G20270.2", 906.7,817.8,828.3,839.1, 2,2, 3,37,,, 3,37.1,,, 1.8526e+05,2.8528e+05,,, 0.71,1.0616,,, 2.3314e+05,5.2158e+05,,
"AT2G20420.1", 837,847.8,858.6,869.5, 1,1, 24,,,, 23.6,,,, 1.0529e+05,,,, 1.7923,,,, 3.3449e+05,,,
"AT2G20580.1", 797,786.3,945.1,935.2, 2,1, 3,7,,, 3,,,, 1.5857e+05,,,, 0.71001,,,, 1.9956e+05,,,
"AT2G20610.1;AT2G20610.2", 763.8,769,,, 1,1, 17,,,, 18.3,,,, 25313,,,, 2.0902,,,, 93779,,,
"AT2G20630.1;AT2G20630.2;AT4G28400.1", 567.7,,,, 1,1, 30,,,, 29.9,,,, 20428,,,, 0.71,,,, 25707,,,
"AT2G20890.1", 774.5,776.2,787.4,803.6, 1,1, 32,,,, 32,,,, 78600,,,, 1.6205,,,, 2.2576e+05,,,
